dataset,fold,repeat,seed_label,seed_count,pool_count,total_count,method,selected_count,recall,impact
aimnet2,4,2,20,20,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,2,50,50,796,280,trees_log,230,0.8,0.4280262653113421
aimnet2,4,2,50,50,796,280,trees_raw,230,0.8375,0.4091715857788443
aimnet2,4,2,50,50,796,280,trees_physics,230,0.9375,0.3687282809558659
aimnet2,4,2,50,50,796,280,ridge,230,0.925,0.4205015673373623
aimnet2,4,2,50,50,796,280,mp_ridge,230,0.8875,0.42287403395960116
aimnet2,4,2,50,50,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,2,50,50,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,2,50,50,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,2,50,50,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,2,100,100,796,280,trees_log,180,0.95,0.33306191274803626
aimnet2,4,2,100,100,796,280,trees_raw,180,0.9375,0.32222453868628015
aimnet2,4,2,100,100,796,280,trees_physics,180,0.95,0.3136792180125472
aimnet2,4,2,100,100,796,280,ridge,180,0.9,0.3358788342152626
aimnet2,4,2,100,100,796,280,mp_ridge,180,0.9,0.34852788704997595
aimnet2,4,2,100,100,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,2,100,100,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,2,100,100,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,2,100,100,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,2,full,204,796,280,trees_log,76,0.675,0.16868084532602787
aimnet2,4,2,full,204,796,280,trees_raw,76,0.6875,0.16847499910715766
aimnet2,4,2,full,204,796,280,trees_physics,76,0.6625,0.16181235365828286
aimnet2,4,2,full,204,796,280,ridge,76,0.6875,0.18412320764049928
aimnet2,4,2,full,204,796,280,mp_ridge,76,0.675,0.1825614257435885
aimnet2,4,2,full,204,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,2,full,204,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,2,full,204,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,2,full,204,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,3,10,10,796,280,trees_log,270,0.025,0.333529850551036
aimnet2,4,3,10,10,796,280,trees_raw,270,0.025,0.3315354550419268
aimnet2,4,3,10,10,796,280,trees_physics,270,0.025,0.29491948458281264
aimnet2,4,3,10,10,796,280,ridge,270,0.3,0.4714569008007204
aimnet2,4,3,10,10,796,280,mp_ridge,270,0.3,0.4725307370898752
aimnet2,4,3,10,10,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,3,10,10,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,3,10,10,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,3,10,10,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,3,20,20,796,280,trees_log,260,0.0875,0.37406371423487417
aimnet2,4,3,20,20,796,280,trees_raw,260,0.0875,0.3755725508438287
aimnet2,4,3,20,20,796,280,trees_physics,260,0.0375,0.29494733239860427
aimnet2,4,3,20,20,796,280,ridge,260,0.525,0.4168173890766229
aimnet2,4,3,20,20,796,280,mp_ridge,260,0.3375,0.4458084031943197
aimnet2,4,3,20,20,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,3,20,20,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,3,20,20,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,3,20,20,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,3,50,50,796,280,trees_log,230,0.9375,0.37959620539550654
aimnet2,4,3,50,50,796,280,trees_raw,230,0.9625,0.3806581800353923
aimnet2,4,3,50,50,796,280,trees_physics,230,0.9625,0.3727341337348649
aimnet2,4,3,50,50,796,280,ridge,230,0.9625,0.3872392241799449
aimnet2,4,3,50,50,796,280,mp_ridge,230,0.8375,0.38540925621939665
aimnet2,4,3,50,50,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,3,50,50,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,3,50,50,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,3,50,50,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,3,100,100,796,280,trees_log,180,0.9125,0.326666423123447
aimnet2,4,3,100,100,796,280,trees_raw,180,0.9,0.3205344067735325
aimnet2,4,3,100,100,796,280,trees_physics,180,0.95,0.3127570350506846
aimnet2,4,3,100,100,796,280,ridge,180,0.9,0.3416971442789681
aimnet2,4,3,100,100,796,280,mp_ridge,180,0.875,0.3536905953041249
aimnet2,4,3,100,100,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,3,100,100,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,3,100,100,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,3,100,100,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,3,full,204,796,280,trees_log,76,0.6875,0.16966913550741097
aimnet2,4,3,full,204,796,280,trees_raw,76,0.6625,0.1620966375981891
aimnet2,4,3,full,204,796,280,trees_physics,76,0.6625,0.1573018760379393
aimnet2,4,3,full,204,796,280,ridge,76,0.6875,0.18412320764049928
aimnet2,4,3,full,204,796,280,mp_ridge,76,0.675,0.1825614257435885
aimnet2,4,3,full,204,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,3,full,204,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,3,full,204,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,3,full,204,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,4,10,10,796,280,trees_log,270,0.2875,0.3821547052961696
aimnet2,4,4,10,10,796,280,trees_raw,270,0.275,0.3800958290300023
aimnet2,4,4,10,10,796,280,trees_physics,270,0.0625,0.30769106876637714
aimnet2,4,4,10,10,796,280,ridge,270,0.575,0.46146170466256986
aimnet2,4,4,10,10,796,280,mp_ridge,270,0.4375,0.4898940711034461
aimnet2,4,4,10,10,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,4,10,10,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,4,10,10,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,4,10,10,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,4,20,20,796,280,trees_log,260,0.7625,0.39050824994666317
aimnet2,4,4,20,20,796,280,trees_raw,260,0.825,0.3905880602721447
aimnet2,4,4,20,20,796,280,trees_physics,260,0.9125,0.40364527510686254
aimnet2,4,4,20,20,796,280,ridge,260,0.9375,0.4439964972463599
aimnet2,4,4,20,20,796,280,mp_ridge,260,0.9375,0.44461790419522906
aimnet2,4,4,20,20,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,4,20,20,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,4,20,20,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,4,20,20,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,4,50,50,796,280,trees_log,230,0.9125,0.38783838595602566
aimnet2,4,4,50,50,796,280,trees_raw,230,0.925,0.37945160812178985
aimnet2,4,4,50,50,796,280,trees_physics,230,0.975,0.37061984058432207
aimnet2,4,4,50,50,796,280,ridge,230,0.9375,0.402648474578757
aimnet2,4,4,50,50,796,280,mp_ridge,230,0.8875,0.4057534507991988
aimnet2,4,4,50,50,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,4,50,50,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,4,50,50,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,4,50,50,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,4,100,100,796,280,trees_log,180,0.9125,0.33719928948463673
aimnet2,4,4,100,100,796,280,trees_raw,180,0.9,0.3295487475124426
aimnet2,4,4,100,100,796,280,trees_physics,180,0.95,0.3117707787446521
aimnet2,4,4,100,100,796,280,ridge,180,0.925,0.34815523863255105
aimnet2,4,4,100,100,796,280,mp_ridge,180,0.9,0.35204437443757314
aimnet2,4,4,100,100,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,4,100,100,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,4,100,100,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,4,100,100,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,4,full,204,796,280,trees_log,76,0.6875,0.1685568797297526
aimnet2,4,4,full,204,796,280,trees_raw,76,0.6625,0.1638670263249138
aimnet2,4,4,full,204,796,280,trees_physics,76,0.6625,0.16181235365828286
aimnet2,4,4,full,204,796,280,ridge,76,0.6875,0.18412320764049928
aimnet2,4,4,full,204,796,280,mp_ridge,76,0.675,0.1825614257435885
aimnet2,4,4,full,204,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,4,full,204,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,4,full,204,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,4,full,204,796,280,random,280,0.35175879396984927,0.35175879396984927
transition1x,0,0,10,10,834,280,trees_log,270,0.38095238095238093,0.9880209844533361
transition1x,0,0,10,10,834,280,trees_raw,270,0.27380952380952384,0.006675672863279437
transition1x,0,0,10,10,834,280,trees_physics,270,0.30952380952380953,0.9870717206856144
transition1x,0,0,10,10,834,280,ridge,270,0.35714285714285715,0.9879233703335308
transition1x,0,0,10,10,834,280,mp_ridge,270,0.36904761904761907,0.9879211793114515
transition1x,0,0,10,10,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,0,10,10,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,0,10,10,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,0,10,10,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,0,20,20,834,280,trees_log,260,0.2976190476190476,0.006093862615875475
transition1x,0,0,20,20,834,280,trees_raw,260,0.2976190476190476,0.006137228451931222
transition1x,0,0,20,20,834,280,trees_physics,260,0.35714285714285715,0.006248562999129339
transition1x,0,0,20,20,834,280,ridge,260,0.32142857142857145,0.9875823108554261
transition1x,0,0,20,20,834,280,mp_ridge,260,0.3333333333333333,0.9875904340832418
transition1x,0,0,20,20,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,0,20,20,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,0,20,20,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,0,20,20,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,0,50,50,834,280,trees_log,230,0.38095238095238093,0.9866215655188094
transition1x,0,0,50,50,834,280,trees_raw,230,0.39285714285714285,0.9867185623557058
transition1x,0,0,50,50,834,280,trees_physics,230,0.30952380952380953,0.005617776296589043
transition1x,0,0,50,50,834,280,ridge,230,0.4523809523809524,0.9867215330664008
transition1x,0,0,50,50,834,280,mp_ridge,230,0.4523809523809524,0.9867169940025848
transition1x,0,0,50,50,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,0,50,50,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,0,50,50,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,0,50,50,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,0,100,100,834,280,trees_log,180,0.34523809523809523,0.004598124431506514
transition1x,0,0,100,100,834,280,trees_raw,180,0.30952380952380953,0.004549911292118494
transition1x,0,0,100,100,834,280,trees_physics,180,0.21428571428571427,0.004313085640500962
transition1x,0,0,100,100,834,280,ridge,180,0.38095238095238093,0.004636336990025598
transition1x,0,0,100,100,834,280,mp_ridge,180,0.30952380952380953,0.0045596532278460705
transition1x,0,0,100,100,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,0,100,100,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,0,100,100,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,0,100,100,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,0,full,166,834,280,trees_log,114,0.25,0.0029707032271637283
transition1x,0,0,full,166,834,280,trees_raw,114,0.2619047619047619,0.002899281449117513
transition1x,0,0,full,166,834,280,trees_physics,114,0.21428571428571427,0.0027644982637074246
transition1x,0,0,full,166,834,280,ridge,114,0.2619047619047619,0.0029461630559249018
transition1x,0,0,full,166,834,280,mp_ridge,114,0.21428571428571427,0.0031325291868031617
transition1x,0,0,full,166,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,0,full,166,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,0,full,166,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,0,full,166,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,1,10,10,834,280,trees_log,270,0.36904761904761907,0.0063822065615724965
transition1x,0,1,10,10,834,280,trees_raw,270,0.3333333333333333,0.0062369147906090935
transition1x,0,1,10,10,834,280,trees_physics,270,0.32142857142857145,0.006436604108901407
transition1x,0,1,10,10,834,280,ridge,270,0.40476190476190477,0.0066086950306138
transition1x,0,1,10,10,834,280,mp_ridge,270,0.40476190476190477,0.00660408073419185
transition1x,0,1,10,10,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,1,10,10,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,1,10,10,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,1,10,10,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,1,20,20,834,280,trees_log,260,0.4523809523809524,0.9878309463145124
transition1x,0,1,20,20,834,280,trees_raw,260,0.4166666666666667,0.9877794247010182
transition1x,0,1,20,20,834,280,trees_physics,260,0.35714285714285715,0.006359400419943722
transition1x,0,1,20,20,834,280,ridge,260,0.5476190476190477,0.006825553340744153
transition1x,0,1,20,20,834,280,mp_ridge,260,0.38095238095238093,0.0066168844374641525
transition1x,0,1,20,20,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,1,20,20,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,1,20,20,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,1,20,20,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,1,50,50,834,280,trees_log,230,0.39285714285714285,0.9871430664356807
transition1x,0,1,50,50,834,280,trees_raw,230,0.4166666666666667,0.9870888225870582
transition1x,0,1,50,50,834,280,trees_physics,230,0.32142857142857145,0.005615493606395635
transition1x,0,1,50,50,834,280,ridge,230,0.4880952380952381,0.9872901631976257
transition1x,0,1,50,50,834,280,mp_ridge,230,0.3333333333333333,0.006024371863236231
transition1x,0,1,50,50,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,1,50,50,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,1,50,50,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,1,50,50,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,1,100,100,834,280,trees_log,180,0.27380952380952384,0.004609574559661612
transition1x,0,1,100,100,834,280,trees_raw,180,0.30952380952380953,0.004650042298305061
transition1x,0,1,100,100,834,280,trees_physics,180,0.2619047619047619,0.004201460411068767
transition1x,0,1,100,100,834,280,ridge,180,0.2976190476190476,0.004576012282097146
transition1x,0,1,100,100,834,280,mp_ridge,180,0.2976190476190476,0.00490002699958992
transition1x,0,1,100,100,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,1,100,100,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,1,100,100,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,1,100,100,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,1,full,166,834,280,trees_log,114,0.2619047619047619,0.00297350330175555
transition1x,0,1,full,166,834,280,trees_raw,114,0.2619047619047619,0.002917655575821665
transition1x,0,1,full,166,834,280,trees_physics,114,0.21428571428571427,0.0027682210011110426
transition1x,0,1,full,166,834,280,ridge,114,0.2619047619047619,0.0029461630559249018
transition1x,0,1,full,166,834,280,mp_ridge,114,0.21428571428571427,0.0031325291868031617
transition1x,0,1,full,166,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,1,full,166,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,1,full,166,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,1,full,166,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,2,10,10,834,280,trees_log,270,0.35714285714285715,0.987470101022216
transition1x,0,2,10,10,834,280,trees_raw,270,0.35714285714285715,0.9875928179737427
transition1x,0,2,10,10,834,280,trees_physics,270,0.2857142857142857,0.006095046211045042
transition1x,0,2,10,10,834,280,ridge,270,0.2976190476190476,0.987465533868057
transition1x,0,2,10,10,834,280,mp_ridge,270,0.2976190476190476,0.9874655338680575
transition1x,0,2,10,10,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,2,10,10,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,2,10,10,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,2,10,10,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,2,20,20,834,280,trees_log,260,0.32142857142857145,0.00630187289702657
transition1x,0,2,20,20,834,280,trees_raw,260,0.32142857142857145,0.00631920154099229
transition1x,0,2,20,20,834,280,trees_physics,260,0.27380952380952384,0.006164361435399715
transition1x,0,2,20,20,834,280,ridge,260,0.36904761904761907,0.9879268620370918
transition1x,0,2,20,20,834,280,mp_ridge,260,0.36904761904761907,0.9879180649932388
transition1x,0,2,20,20,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,2,20,20,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,2,20,20,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,2,20,20,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,2,50,50,834,280,trees_log,230,0.4166666666666667,0.9868102926733042
transition1x,0,2,50,50,834,280,trees_raw,230,0.44047619047619047,0.9868628080632934
transition1x,0,2,50,50,834,280,trees_physics,230,0.27380952380952384,0.005519249904647684
transition1x,0,2,50,50,834,280,ridge,230,0.4523809523809524,0.9868024184248294
transition1x,0,2,50,50,834,280,mp_ridge,230,0.4523809523809524,0.9871509959546251
transition1x,0,2,50,50,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,2,50,50,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,2,50,50,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,2,50,50,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,2,100,100,834,280,trees_log,180,0.2976190476190476,0.9856496182005609
transition1x,0,2,100,100,834,280,trees_raw,180,0.3333333333333333,0.9856955007012942
transition1x,0,2,100,100,834,280,trees_physics,180,0.2857142857142857,0.004341937562062816
transition1x,0,2,100,100,834,280,ridge,180,0.2976190476190476,0.004669449060819422
transition1x,0,2,100,100,834,280,mp_ridge,180,0.2976190476190476,0.0046680760450783735
transition1x,0,2,100,100,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,2,100,100,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,2,100,100,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,2,100,100,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,2,full,166,834,280,trees_log,114,0.25,0.002871697014823523
transition1x,0,2,full,166,834,280,trees_raw,114,0.2619047619047619,0.002921526382727935
transition1x,0,2,full,166,834,280,trees_physics,114,0.19047619047619047,0.002717688855203605
transition1x,0,2,full,166,834,280,ridge,114,0.2619047619047619,0.0029461630559249018
transition1x,0,2,full,166,834,280,mp_ridge,114,0.21428571428571427,0.0031325291868031617
transition1x,0,2,full,166,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,2,full,166,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,2,full,166,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,2,full,166,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,3,10,10,834,280,trees_log,270,0.25,0.006843411514677053
transition1x,0,3,10,10,834,280,trees_raw,270,0.27380952380952384,0.0068404985316111175
transition1x,0,3,10,10,834,280,trees_physics,270,0.30952380952380953,0.006336913124680372
transition1x,0,3,10,10,834,280,ridge,270,0.38095238095238093,0.006686563653714355
transition1x,0,3,10,10,834,280,mp_ridge,270,0.38095238095238093,0.9875959471565672
transition1x,0,3,10,10,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,3,10,10,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,3,10,10,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,3,10,10,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,3,20,20,834,280,trees_log,260,0.39285714285714285,0.006114507265585997
transition1x,0,3,20,20,834,280,trees_raw,260,0.38095238095238093,0.006013824803161904
transition1x,0,3,20,20,834,280,trees_physics,260,0.3333333333333333,0.006307523486936437
transition1x,0,3,20,20,834,280,ridge,260,0.35714285714285715,0.98751699674976
transition1x,0,3,20,20,834,280,mp_ridge,260,0.35714285714285715,0.9875422613451199
transition1x,0,3,20,20,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,3,20,20,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,3,20,20,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,3,20,20,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,3,50,50,834,280,trees_log,230,0.3333333333333333,0.005482584753515799
transition1x,0,3,50,50,834,280,trees_raw,230,0.34523809523809523,0.005501247076744473
transition1x,0,3,50,50,834,280,trees_physics,230,0.35714285714285715,0.0056629704235241305
transition1x,0,3,50,50,834,280,ridge,230,0.32142857142857145,0.005333417166792647
transition1x,0,3,50,50,834,280,mp_ridge,230,0.32142857142857145,0.005331096557823137
transition1x,0,3,50,50,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,3,50,50,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,3,50,50,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,3,50,50,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,3,100,100,834,280,trees_log,180,0.34523809523809523,0.004502578359382023
transition1x,0,3,100,100,834,280,trees_raw,180,0.34523809523809523,0.004424068367124958
transition1x,0,3,100,100,834,280,trees_physics,180,0.2857142857142857,0.004436162569041786
transition1x,0,3,100,100,834,280,ridge,180,0.3333333333333333,0.004557191052289336
transition1x,0,3,100,100,834,280,mp_ridge,180,0.2976190476190476,0.004585003464039975
transition1x,0,3,100,100,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,3,100,100,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,3,100,100,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,3,100,100,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,3,full,166,834,280,trees_log,114,0.25,0.002938389767715282
transition1x,0,3,full,166,834,280,trees_raw,114,0.2857142857142857,0.0029070906777596555
transition1x,0,3,full,166,834,280,trees_physics,114,0.20238095238095238,0.0027313826952733416
transition1x,0,3,full,166,834,280,ridge,114,0.2619047619047619,0.0029461630559249018
transition1x,0,3,full,166,834,280,mp_ridge,114,0.21428571428571427,0.0031325291868031617
transition1x,0,3,full,166,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,3,full,166,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,3,full,166,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,3,full,166,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,4,10,10,834,280,trees_log,270,0.17857142857142858,0.006206607152874825
transition1x,0,4,10,10,834,280,trees_raw,270,0.17857142857142858,0.006196799342722893
transition1x,0,4,10,10,834,280,trees_physics,270,0.30952380952380953,0.006151646726896775
transition1x,0,4,10,10,834,280,ridge,270,0.27380952380952384,0.006271515587368572
transition1x,0,4,10,10,834,280,mp_ridge,270,0.27380952380952384,0.006273761500240697
transition1x,0,4,10,10,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,4,10,10,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,4,10,10,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,4,10,10,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,4,20,20,834,280,trees_log,260,0.35714285714285715,0.0054473339975098425
transition1x,0,4,20,20,834,280,trees_raw,260,0.34523809523809523,0.00542056314323618
transition1x,0,4,20,20,834,280,trees_physics,260,0.34523809523809523,0.006313866172743085
transition1x,0,4,20,20,834,280,ridge,260,0.35714285714285715,0.005900197995556056
transition1x,0,4,20,20,834,280,mp_ridge,260,0.35714285714285715,0.005927146054861402
transition1x,0,4,20,20,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,4,20,20,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,4,20,20,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,4,20,20,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,4,50,50,834,280,trees_log,230,0.5238095238095238,0.9864182305916561
transition1x,0,4,50,50,834,280,trees_raw,230,0.5357142857142857,0.9863989431898341
transition1x,0,4,50,50,834,280,trees_physics,230,0.2619047619047619,0.005202486041174572
transition1x,0,4,50,50,834,280,ridge,230,0.32142857142857145,0.005886982460580913
transition1x,0,4,50,50,834,280,mp_ridge,230,0.3333333333333333,0.0059036708003194
transition1x,0,4,50,50,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,4,50,50,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,4,50,50,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,4,50,50,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,4,100,100,834,280,trees_log,180,0.32142857142857145,0.9852965626841991
transition1x,0,4,100,100,834,280,trees_raw,180,0.32142857142857145,0.985442433247424
transition1x,0,4,100,100,834,280,trees_physics,180,0.25,0.004238057283310371
transition1x,0,4,100,100,834,280,ridge,180,0.32142857142857145,0.004905648472585486
transition1x,0,4,100,100,834,280,mp_ridge,180,0.32142857142857145,0.004909718074297857
transition1x,0,4,100,100,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,4,100,100,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,4,100,100,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,4,100,100,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,0,4,full,166,834,280,trees_log,114,0.27380952380952384,0.0029663954708324834
transition1x,0,4,full,166,834,280,trees_raw,114,0.27380952380952384,0.0028800238739891196
transition1x,0,4,full,166,834,280,trees_physics,114,0.21428571428571427,0.002738327787685778
transition1x,0,4,full,166,834,280,ridge,114,0.2619047619047619,0.0029461630559249018
