dataset,scenario,endpoint,acquisition_fraction,seed_count,selected_count,total_count,total_fraction,n_bad,method,comparison,recall,impact_fraction,acquisition_recall
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,ridge,shared_seed,1.0,0.3611531962529369,1.0
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,mp_ridge,shared_seed,1.0,0.3648686673158043,1.0
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,reference_oracle,shared_seed,1.0,0.3866135876708872,1.0
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,random,shared_seed,0.22901325478645068,0.29225942487732487,0.10051546391752578
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,net_force,total_budget,1.0,0.3661025022186173,
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,rigid_force,total_budget,1.0,0.37309979158542605,
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,force_magnitude,total_budget,0.5,0.2750668324105624,
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,geometry_novelty,total_budget,1.0,0.3651462481944483,
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,random,total_budget,0.302,0.302,
aimnet2,2,above_10mev,0.1,224,78,302,0.302,14,reference_oracle,total_budget,1.0,0.46962429270573175,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,net_force,shared_seed,,0.33972013355801184,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,rigid_force,shared_seed,,0.34754075320616923,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,force_magnitude,shared_seed,,0.26982228570846833,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,geometry_novelty,shared_seed,,0.3154567568924981,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,trees_log,shared_seed,,0.35789707096452555,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,trees_raw,shared_seed,,0.35442680877562177,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,trees_physics,shared_seed,,0.348126739897824,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,ridge,shared_seed,,0.3611531962529369,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,mp_ridge,shared_seed,,0.3648686673158043,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,reference_oracle,shared_seed,,0.3866135876708872,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,random,shared_seed,,0.29225942487732487,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,net_force,total_budget,,0.3661025022186173,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,rigid_force,total_budget,,0.37309979158542605,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,force_magnitude,total_budget,,0.2750668324105624,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,geometry_novelty,total_budget,,0.3651462481944483,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,random,total_budget,,0.302,
aimnet2,2,above_25mev,0.1,224,78,302,0.302,0,reference_oracle,total_budget,,0.46962429270573175,
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,net_force,shared_seed,0.89,0.4301512271980892,0.8658536585365854
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,rigid_force,shared_seed,0.91,0.4341187912032548,0.8902439024390244
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,force_magnitude,shared_seed,0.43,0.35709342903210395,0.3048780487804878
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,geometry_novelty,shared_seed,0.68,0.4186097626881666,0.6097560975609756
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,trees_log,shared_seed,0.92,0.4467583989889124,0.9024390243902439
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,trees_raw,shared_seed,0.92,0.4475293267476121,0.9024390243902439
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,trees_physics,shared_seed,0.93,0.4377230058865627,0.9146341463414634
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,ridge,shared_seed,0.92,0.4639401192736884,0.9024390243902439
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,mp_ridge,shared_seed,0.88,0.4670719938141231,0.8536585365853658
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,reference_oracle,shared_seed,1.0,0.4952809598309476,1.0
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,random,shared_seed,0.34484536082474226,0.37134791321481575,0.20103092783505155
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,net_force,total_budget,0.89,0.44028724910669603,
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,rigid_force,total_budget,0.96,0.4415327880174081,
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,force_magnitude,total_budget,0.45,0.3577337913308286,
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,geometry_novelty,total_budget,0.8,0.44540132918830805,
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,random,total_budget,0.38,0.38,
aimnet2,2,worst_decile,0.2,224,156,380,0.38,100,reference_oracle,total_budget,1.0,0.5546463599439045,
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,net_force,shared_seed,0.6121673003802282,0.4301512271980892,0.5142857142857142
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,rigid_force,shared_seed,0.6615969581749049,0.4341187912032548,0.5761904761904761
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,force_magnitude,shared_seed,0.38783269961977185,0.35709342903210395,0.23333333333333334
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,geometry_novelty,shared_seed,0.5057034220532319,0.4186097626881666,0.38095238095238093
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,trees_log,shared_seed,0.6730038022813688,0.4467583989889124,0.5904761904761905
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,trees_raw,shared_seed,0.6768060836501901,0.4475293267476121,0.5952380952380952
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,trees_physics,shared_seed,0.6577946768060836,0.4377230058865627,0.5714285714285714
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,ridge,shared_seed,0.6577946768060836,0.4639401192736884,0.5714285714285714
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,mp_ridge,shared_seed,0.6387832699619772,0.4670719938141231,0.5476190476190477
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,reference_oracle,shared_seed,0.7946768060836502,0.4952809598309476,0.7428571428571429
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,random,shared_seed,0.3620399043549841,0.37134791321481575,0.20103092783505155
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,net_force,total_budget,0.688212927756654,0.44028724910669603,
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,rigid_force,total_budget,0.7566539923954373,0.4415327880174081,
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,force_magnitude,total_budget,0.4372623574144487,0.3577337913308286,
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,geometry_novelty,total_budget,0.5893536121673004,0.44540132918830805,
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,random,total_budget,0.38,0.38,
aimnet2,2,above_5mev,0.2,224,156,380,0.38,263,reference_oracle,total_budget,1.0,0.5546463599439045,
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,net_force,shared_seed,1.0,0.4301512271980892,1.0
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,rigid_force,shared_seed,1.0,0.4341187912032548,1.0
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,force_magnitude,shared_seed,0.42857142857142855,0.35709342903210395,0.3333333333333333
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,geometry_novelty,shared_seed,1.0,0.4186097626881666,1.0
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,trees_log,shared_seed,1.0,0.4467583989889124,1.0
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,trees_raw,shared_seed,1.0,0.4475293267476121,1.0
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,trees_physics,shared_seed,1.0,0.4377230058865627,1.0
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,ridge,shared_seed,1.0,0.4639401192736884,1.0
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,mp_ridge,shared_seed,1.0,0.4670719938141231,1.0
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,reference_oracle,shared_seed,1.0,0.4952809598309476,1.0
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,random,shared_seed,0.3151693667157585,0.37134791321481575,0.20103092783505155
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,net_force,total_budget,1.0,0.44028724910669603,
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,rigid_force,total_budget,1.0,0.4415327880174081,
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,force_magnitude,total_budget,0.5714285714285714,0.3577337913308286,
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,geometry_novelty,total_budget,1.0,0.44540132918830805,
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,random,total_budget,0.38,0.38,
aimnet2,2,above_10mev,0.2,224,156,380,0.38,14,reference_oracle,total_budget,1.0,0.5546463599439045,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,net_force,shared_seed,,0.4301512271980892,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,rigid_force,shared_seed,,0.4341187912032548,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,force_magnitude,shared_seed,,0.35709342903210395,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,geometry_novelty,shared_seed,,0.4186097626881666,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,trees_log,shared_seed,,0.4467583989889124,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,trees_raw,shared_seed,,0.4475293267476121,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,trees_physics,shared_seed,,0.4377230058865627,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,ridge,shared_seed,,0.4639401192736884,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,mp_ridge,shared_seed,,0.4670719938141231,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,reference_oracle,shared_seed,,0.4952809598309476,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,random,shared_seed,,0.37134791321481575,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,net_force,total_budget,,0.44028724910669603,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,rigid_force,total_budget,,0.4415327880174081,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,force_magnitude,total_budget,,0.3577337913308286,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,geometry_novelty,total_budget,,0.44540132918830805,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,random,total_budget,,0.38,
aimnet2,2,above_25mev,0.2,224,156,380,0.38,0,reference_oracle,total_budget,,0.5546463599439045,
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,net_force,shared_seed,0.89,0.5003492672139722,0.8658536585365854
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,rigid_force,shared_seed,0.96,0.5057197122038365,0.9512195121951219
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,force_magnitude,shared_seed,0.46,0.4301615486819702,0.34146341463414637
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,geometry_novelty,shared_seed,0.72,0.49612554084342936,0.6585365853658537
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,trees_log,shared_seed,0.98,0.5328960116540721,0.975609756097561
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,trees_raw,shared_seed,0.98,0.5314117010744301,0.975609756097561
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,trees_physics,shared_seed,0.96,0.506054699421552,0.9512195121951219
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,ridge,shared_seed,0.95,0.5457322143170746,0.9390243902439024
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,mp_ridge,shared_seed,0.94,0.5518759484215928,0.926829268292683
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,reference_oracle,shared_seed,1.0,0.5856734530060335,1.0
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,random,shared_seed,0.42621134020618556,0.4494224465736209,0.3002577319587629
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,net_force,total_budget,0.9,0.5062299645219752,
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,rigid_force,total_budget,0.97,0.521016629528008,
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,force_magnitude,total_budget,0.56,0.4415372978879077,
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,geometry_novelty,total_budget,0.84,0.5219377805355812,
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,random,total_budget,0.457,0.457,
aimnet2,2,worst_decile,0.3,224,233,457,0.457,100,reference_oracle,total_budget,1.0,0.6283724084364237,
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,net_force,shared_seed,0.6844106463878327,0.5003492672139722,0.6047619047619047
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,rigid_force,shared_seed,0.7414448669201521,0.5057197122038365,0.6761904761904762
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,force_magnitude,shared_seed,0.4752851711026616,0.4301615486819702,0.34285714285714286
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,geometry_novelty,shared_seed,0.5741444866920152,0.49612554084342936,0.4666666666666667
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,trees_log,shared_seed,0.7832699619771863,0.5328960116540721,0.7285714285714285
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,trees_raw,shared_seed,0.779467680608365,0.5314117010744301,0.7238095238095238
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,trees_physics,shared_seed,0.7376425855513308,0.506054699421552,0.6714285714285714
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,ridge,shared_seed,0.7642585551330798,0.5457322143170746,0.7047619047619048
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,mp_ridge,shared_seed,0.7490494296577946,0.5518759484215928,0.6857142857142857
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,reference_oracle,shared_seed,1.0,0.5856734530060335,1.0
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,random,shared_seed,0.44127043236251023,0.4494224465736209,0.3002577319587629
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,net_force,total_budget,0.7300380228136882,0.5062299645219752,
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,rigid_force,total_budget,0.8212927756653993,0.521016629528008,
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,force_magnitude,total_budget,0.5171102661596958,0.4415372978879077,
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,geometry_novelty,total_budget,0.6539923954372624,0.5219377805355812,
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,random,total_budget,0.457,0.457,
aimnet2,2,above_5mev,0.3,224,233,457,0.457,263,reference_oracle,total_budget,1.0,0.6283724084364237,
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,net_force,shared_seed,1.0,0.5003492672139722,1.0
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,rigid_force,shared_seed,1.0,0.5057197122038365,1.0
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,force_magnitude,shared_seed,0.5714285714285714,0.4301615486819702,0.5
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,geometry_novelty,shared_seed,1.0,0.49612554084342936,1.0
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,trees_log,shared_seed,1.0,0.5328960116540721,1.0
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,trees_raw,shared_seed,1.0,0.5314117010744301,1.0
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,trees_physics,shared_seed,1.0,0.506054699421552,1.0
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,ridge,shared_seed,1.0,0.5457322143170746,1.0
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,mp_ridge,shared_seed,1.0,0.5518759484215928,1.0
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,reference_oracle,shared_seed,1.0,0.5856734530060335,1.0
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,random,shared_seed,0.400220913107511,0.4494224465736209,0.3002577319587629
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,net_force,total_budget,1.0,0.5062299645219752,
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,rigid_force,total_budget,1.0,0.521016629528008,
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,force_magnitude,total_budget,0.5714285714285714,0.4415372978879077,
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,geometry_novelty,total_budget,1.0,0.5219377805355812,
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,random,total_budget,0.457,0.457,
aimnet2,2,above_10mev,0.3,224,233,457,0.457,14,reference_oracle,total_budget,1.0,0.6283724084364237,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,net_force,shared_seed,,0.5003492672139722,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,rigid_force,shared_seed,,0.5057197122038365,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,force_magnitude,shared_seed,,0.4301615486819702,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,geometry_novelty,shared_seed,,0.49612554084342936,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,trees_log,shared_seed,,0.5328960116540721,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,trees_raw,shared_seed,,0.5314117010744301,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,trees_physics,shared_seed,,0.506054699421552,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,ridge,shared_seed,,0.5457322143170746,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,mp_ridge,shared_seed,,0.5518759484215928,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,reference_oracle,shared_seed,,0.5856734530060335,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,random,shared_seed,,0.4494224465736209,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,net_force,total_budget,,0.5062299645219752,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,rigid_force,total_budget,,0.521016629528008,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,force_magnitude,total_budget,,0.4415372978879077,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,geometry_novelty,total_budget,,0.5219377805355812,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,random,total_budget,,0.457,
aimnet2,2,above_25mev,0.3,224,233,457,0.457,0,reference_oracle,total_budget,,0.6283724084364237,
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,net_force,shared_seed,0.91,0.6420693583647209,0.8902439024390244
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,rigid_force,shared_seed,0.98,0.6593531157172049,0.975609756097561
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,force_magnitude,shared_seed,0.65,0.5887096341777854,0.573170731707317
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,geometry_novelty,shared_seed,0.85,0.6540062437793218,0.8170731707317073
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,trees_log,shared_seed,1.0,0.7037077055906247,1.0
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,trees_raw,shared_seed,1.0,0.7020418337567784,1.0
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,trees_physics,shared_seed,0.98,0.642361104334826,0.975609756097561
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,ridge,shared_seed,1.0,0.7016990943757812,1.0
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,mp_ridge,shared_seed,0.99,0.7012628379056414,0.9878048780487805
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,reference_oracle,shared_seed,1.0,0.7459769664894547,1.0
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,random,shared_seed,0.59,0.6065854682699169,0.5
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,net_force,total_budget,0.93,0.6440364837104932,
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,rigid_force,total_budget,0.99,0.6543644828883861,
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,force_magnitude,total_budget,0.73,0.6016755379905934,
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,geometry_novelty,total_budget,0.9,0.6682017813344159,
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,random,total_budget,0.612,0.612,
aimnet2,2,worst_decile,0.5,224,388,612,0.612,100,reference_oracle,total_budget,1.0,0.7704357249382905,
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,net_force,shared_seed,0.8098859315589354,0.6420693583647209,0.7619047619047619
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,rigid_force,shared_seed,0.870722433460076,0.6593531157172049,0.8380952380952381
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,force_magnitude,shared_seed,0.6349809885931559,0.5887096341777854,0.5428571428571428
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,geometry_novelty,shared_seed,0.7452471482889734,0.6540062437793218,0.680952380952381
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,trees_log,shared_seed,0.8935361216730038,0.7037077055906247,0.8666666666666667
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,trees_raw,shared_seed,0.8973384030418251,0.7020418337567784,0.8714285714285714
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,trees_physics,shared_seed,0.844106463878327,0.642361104334826,0.8047619047619048
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,ridge,shared_seed,0.9049429657794676,0.7016990943757812,0.8809523809523809
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,mp_ridge,shared_seed,0.8935361216730038,0.7012628379056414,0.8666666666666667
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,reference_oracle,shared_seed,1.0,0.7459769664894547,1.0
aimnet2,2,above_5mev,0.5,224,388,612,0.612,263,random,shared_seed,0.6007604562737643,0.6065854682699169,0.5
